,titan,io,callisto,europa,ganymede
1997-01-07,5.500905037392201e-05,4.422911575430177e-05,9.345870515176102e-05,5.4396606391504676e-05,5.728766009016617e-05
1997-01-08,5.427809735203404e-05,4.236867289919566e-05,9.362064517492996e-05,5.341203098829794e-05,5.704024854136236e-05
1997-01-09,5.4837965802523314e-05,4.3083053361980816e-05,9.377460636250667e-05,5.1702439176626314e-05,5.6676802210775534e-05
1997-01-10,5.6415653864272386e-05,4.608873685896242e-05,9.378665388082297e-05,5.262219259849488e-05,5.67892774323564e-05
1997-01-11,5.655223119416242e-05,4.753026575521346e-05,9.43126489796331e-05,5.3674619637567034e-05,5.501375367988892e-05
1997-01-12,5.600532256222479e-05,4.585760304087749e-05,9.483636528551109e-05,5.351887235272024e-05,5.5233799699960784e-05
1997-01-13,5.740803898213187e-05,4.43722210925479e-05,9.429227328650036e-05,5.282698459363466e-05,5.648842769767626e-05
1997-01-14,5.746217522717423e-05,4.5372397105003515e-05,9.41896441883916e-05,5.186141961410762e-05,5.617671846347427e-05
1997-01-15,5.62915693620436e-05,4.674714196961638e-05,9.43818923373474e-05,5.288245473700215e-05,5.605494191307514e-05
1997-01-16,5.73741178357956e-05,4.7208724745395614e-05,9.422889211974095e-05,5.2027704872559255e-05,5.552510194739568e-05
1997-01-17,5.511794053747465e-05,4.625618678666399e-05,9.450341057304357e-05,5.39580781924176e-05,5.619574519366566e-05
1997-01-18,5.515242059250802e-05,4.7973431503312014e-05,9.367060800036242e-05,5.515868444483374e-05,5.671622267566789e-05
1997-01-19,5.6902550745308034e-05,4.807704342879582e-05,9.337284654198363e-05,5.7741166997304916e-05,5.7364629214573526e-05
1997-01-20,5.569915948755444e-05,4.754996680178536e-05,9.410322811675975e-05,5.6531171579221606e-05,5.730840567008677e-05
1997-01-21,5.64231971964535e-05,4.8336210677346614e-05,9.366193754867247e-05,5.7245290023155704e-05,5.786454252776352e-05
1997-01-22,5.802019184675267e-05,4.7251161729988667e-05,9.316366603151494e-05,5.568663658195305e-05,5.932662490737428e-05
1997-01-23,5.8341607555245645e-05,4.555372146941572e-05,9.311892599050964e-05,5.4703427087021694e-05,5.887899281398212e-05
1997-01-24,5.7576307601170384e-05,4.715898441598476e-05,9.291706801373145e-05,5.5230673702721944e-05,5.866129635911932e-05
1997-01-25,5.7524009906106954e-05,4.951150714016528e-05,9.380576169681909e-05,5.1353128750930566e-05,5.82966378337435e-05
1997-01-26,5.761571482221228e-05,4.92546842048025e-05,9.331053932415401e-05,5.2732288145618256e-05,5.8125076647819185e-05
1997-01-27,5.877207163806908e-05,5.021890873124768e-05,9.313773959207516e-05,5.3201896999865994e-05,5.799490685576281e-05
1997-01-28,5.866838320622847e-05,5.233961185791003e-05,9.276887350018193e-05,5.364949976249811e-05,5.816624068377685e-05
1997-01-29,5.819664058370755e-05,5.308410786319939e-05,9.263946826965075e-05,5.462639861009144e-05,5.797060407797261e-05
1997-01-30,5.9066535865959224e-05,5.406097118076936e-05,9.194563346759388e-05,5.4853362814411e-05,5.827733376984057e-05
1997-01-31,5.838237813349245e-05,5.3720310938087934e-05,9.258068161144273e-05,5.608652099620137e-05,5.882885311492281e-05
1997-02-01,5.810820662599525e-05,5.410228783775395e-05,9.182950265063106e-05,5.529068133802717e-05,5.953966544813838e-05
1997-02-02,5.783872883724506e-05,5.3477650099775786e-05,9.115296219430746e-05,5.455568203305283e-05,5.935722850058944e-05
1997-02-03,5.588756418606344e-05,5.318178544344576e-05,9.095550942284092e-05,5.5065685294453104e-05,5.959803941246733e-05
1997-02-04,5.640549533003636e-05,4.939116546465172e-05,9.140402900653655e-05,5.6924604868724415e-05,5.990628925811592e-05
1997-02-05,5.792264068160691e-05,5.123612484592144e-05,9.107204461300533e-05,5.6792656419668575e-05,5.9309673757557135e-05
1997-02-06,5.8072377819851084e-05,5.193864136887605e-05,9.198216626327138e-05,5.652900501673663e-05,5.9451212505390316e-05
1997-02-07,5.777370913828683e-05,5.153172691874097e-05,9.169408128628653e-05,5.609881549006879e-05,5.8851520192915174e-05
1997-02-08,5.8494455921875854e-05,5.240309628984363e-05,9.251187831993413e-05,5.530580865675816e-05,5.8867313071031546e-05
1997-02-09,5.8762374768983605e-05,5.372360409183763e-05,9.25280644892279e-05,5.545385155336646e-05,5.952196439285018e-05
1997-02-10,5.752398213365595e-05,5.163838560506839e-05,9.185706746839273e-05,5.401348135292139e-05,5.900019297566672e-05
1997-02-11,5.856880139476495e-05,5.36807808979578e-05,9.103412091771013e-05,5.483581204823729e-05,5.9332918489918285e-05
1997-02-12,5.880355316656427e-05,5.377318707422418e-05,9.016425890773228e-05,5.711783834549955e-05,6.009586821398294e-05
1997-02-13,5.9051982785218726e-05,5.491295909898497e-05,8.966653141384562e-05,5.6605553637512074e-05,5.981866447246631e-05
1997-02-14,5.8729627054665556e-05,5.528434059809406e-05,8.98363411443448e-05,5.647232132899305e-05,6.030649766697316e-05
1997-02-15,5.806418757026144e-05,5.546405229428508e-05,8.945230306078855e-05,5.590275308553494e-05,6.029726366230115e-05
1997-02-16,5.8714628893730136e-05,5.4437977526688996e-05,8.874634727584763e-05,5.542155888327294e-05,6.088720783381518e-05
1997-02-17,5.93385665361712e-05,5.499053940360987e-05,8.830418812078022e-05,5.481073251067947e-05,6.138260489541025e-05
1997-02-18,5.9764483420599035e-05,5.650705893200936e-05,8.858331859284974e-05,5.492541474794166e-05,6.202264714327832e-05
1997-02-19,5.930882672600113e-05,5.487925133973448e-05,8.854052989692995e-05,5.5214600664044156e-05,6.106950869622096e-05
1997-02-20,6.0282070753592265e-05,5.160966910389142e-05,8.851127574738271e-05,5.675877676480923e-05,6.100453520874183e-05
1997-02-21,6.057033678819046e-05,4.987710935289158e-05,8.835348919133956e-05,5.881589637679596e-05,6.0893956226548696e-05
1997-02-22,6.116139345024862e-05,4.996494767484094e-05,8.875651073125823e-05,5.9643486133298396e-05,6.209871249440724e-05
1997-02-23,6.0199612985201156e-05,4.9376187262639704e-05,8.744168912722117e-05,5.9718975410349984e-05,6.178731645767321e-05
1997-02-24,5.9622908365808414e-05,4.784925824385944e-05,8.731274501339037e-05,6.062878855650489e-05,6.281268734964485e-05
1997-02-25,5.854839735852657e-05,4.867822648368936e-05,8.717295762350474e-05,6.0833739880639115e-05,6.374033412215319e-05
1997-02-26,5.824519813435458e-05,4.8483365080675966e-05,8.774534564670589e-05,6.130091695988327e-05,6.390632040620403e-05
1997-02-27,5.8291252963860174e-05,4.903799213074045e-05,8.768819868643085e-05,5.891263768997845e-05,6.559922486903957e-05
1997-02-28,6.0117737359144385e-05,5.13221786311302e-05,8.80054809417885e-05,5.861947208551932e-05,6.481189385887376e-05
1997-03-01,5.8402025232107135e-05,4.965060735462323e-05,8.77788821469494e-05,5.9492383776893476e-05,6.364616453180538e-05
1997-03-02,5.85128375540922e-05,4.922701760956549e-05,8.753122265958702e-05,5.910441968848268e-05,6.329266606575068e-05
1997-03-03,5.7651595243291e-05,5.2948392682772294e-05,8.755843493002402e-05,5.796062945773173e-05,6.318902706969887e-05
1997-03-04,5.743192079621373e-05,5.443945313454712e-05,8.721223670615785e-05,5.739868453913388e-05,6.408991966089239e-05
1997-03-05,5.8415784885745836e-05,5.758419980161911e-05,8.62365057070491e-05,5.892122120410015e-05,6.406362791699927e-05
1997-03-06,5.827908932887205e-05,5.610374064035639e-05,8.682989478958625e-05,5.978522264227237e-05,6.442984392096562e-05
1997-03-07,5.859814740616365e-05,5.719176714236163e-05,8.638588114684431e-05,5.866817718791495e-05,6.333611220532553e-05
1997-03-08,5.9287708133792805e-05,5.8537808107717026e-05,8.61975910624313e-05,5.8017136327137564e-05,6.381432002156018e-05
1997-03-09,6.116495704366898e-05,5.793786873509177e-05,8.605054292698533e-05,5.776618845909631e-05,6.415868901710198e-05
1997-03-10,6.183794752967486e-05,5.7697953612656505e-05,8.659349628525881e-05,5.6513681707892616e-05,6.412556288548643e-05
1997-03-11,6.126611997925302e-05,5.936491687874579e-05,8.627588059906266e-05,5.793606705939425e-05,6.526264022022055e-05
1997-03-12,6.215105969942236e-05,5.974982564271869e-05,8.567812827697807e-05,5.7310947022992664e-05,6.54874742154199e-05
1997-03-13,6.181329801235869e-05,5.885415559747642e-05,8.427549932843448e-05,5.721199387020981e-05,6.504545791097271e-05
1997-03-14,6.125110387578125e-05,5.994581756674222e-05,8.364402935412407e-05,5.841865949096636e-05,6.489733270620412e-05
1997-03-15,6.109842884804983e-05,6.134352103281948e-05,8.352515592147114e-05,5.8445787059380194e-05,6.50901339867005e-05
1997-03-16,6.112261631519011e-05,6.023390714449128e-05,8.311107819136687e-05,5.9253428816630205e-05,6.526567890907664e-05
1997-03-17,6.357779167420752e-05,5.68509996634603e-05,8.199134702624455e-05,5.8611416240417213e-05,6.51731663305899e-05
1997-03-18,6.35958554420224e-05,5.981385898534697e-05,8.123238652157916e-05,5.865672320259918e-05,6.52887914305289e-05
1997-03-19,6.2792777380416e-05,5.942428414784651e-05,8.086682289243363e-05,5.732037586225758e-05,6.522104854722599e-05
1997-03-20,6.420318401567648e-05,6.0838437219823405e-05,8.105623609155899e-05,5.831426757407776e-05,6.476516365250262e-05
1997-03-21,6.373778609081171e-05,5.959127330346092e-05,8.118918999810987e-05,5.8720788443267224e-05,6.493891751579994e-05
1997-03-22,6.436049056901538e-05,5.766679118113238e-05,8.12477443128401e-05,5.803411859472973e-05,6.58570955602844e-05
1997-03-23,6.441987593563958e-05,5.7540280453460824e-05,8.125207075315721e-05,5.9268082721386506e-05,6.717313769222244e-05
1997-03-24,6.331462796826948e-05,5.782351378957884e-05,8.123928241809963e-05,5.9519189133716566e-05,6.767537156426862e-05
1997-03-25,6.292187349377087e-05,5.926496033703543e-05,8.157307383016565e-05,5.765575452176819e-05,6.781285166068685e-05
1997-03-26,6.4099876508239e-05,6.030367220488664e-05,8.063004428304765e-05,5.8891677615857674e-05,6.792217019491176e-05
1997-03-27,6.403237931751349e-05,6.054873096683622e-05,8.009049466695117e-05,5.9996171974496804e-05,6.81273437512786e-05
1997-03-28,6.392619449635539e-05,6.0505307515335005e-05,8.035473352041578e-05,5.943994112533879e-05,6.861794743295846e-05
1997-03-29,6.392111885045182e-05,5.9991661121694406e-05,8.013599073564137e-05,5.950282431421705e-05,6.905783141930577e-05
1997-03-30,6.31617235467008e-05,6.03834982728646e-05,8.00126773032872e-05,5.908458854064769e-05,6.958205419071994e-05
1997-03-31,6.502982498446386e-05,5.9887494080701487e-05,7.974967820256751e-05,6.044989355324937e-05,7.033118445454178e-05
1997-04-01,6.448960670946136e-05,5.9865191719854494e-05,7.886587117655885e-05,6.187879134866847e-05,7.098682202566486e-05
1997-04-02,6.377175180061201e-05,6.107042473924018e-05,7.931448171549782e-05,6.202706174907036e-05,7.105789764172421e-05
1997-04-03,6.324373245369941e-05,6.0203731387931114e-05,7.823260664041598e-05,6.253413641976735e-05,7.190361208819773e-05
1997-04-04,6.449178770795427e-05,6.120682013222023e-05,7.848760743933703e-05,6.21762242931645e-05,7.250893917665202e-05
1997-04-05,6.4713054071186e-05,6.153806058728506e-05,7.866009593837653e-05,6.150773894630923e-05,7.241460568252478e-05
1997-04-06,6.610007438667687e-05,5.918187698350508e-05,7.872864066427177e-05,6.123020980353111e-05,7.245616567597146e-05
1997-04-07,6.515392358563687e-05,6.198238139165646e-05,7.844181207117273e-05,6.294039640586391e-05,7.205056242565178e-05
1997-04-08,6.503327191098585e-05,6.030276076152141e-05,7.859410548016754e-05,6.235268118204296e-05,7.190262528200542e-05
1997-04-09,6.373266577663905e-05,6.184858693947248e-05,7.804749624584773e-05,6.325403567553067e-05,7.131279464056561e-05
1997-04-10,6.319583176317423e-05,6.096376954101146e-05,7.882707546702505e-05,6.394001734055799e-05,7.030536840701984e-05
1997-04-11,6.368464564965315e-05,6.159769330982279e-05,7.890791968723221e-05,6.339411553590857e-05,7.004531259346969e-05
1997-04-12,6.386935183111397e-05,6.193353494698961e-05,7.930678265832825e-05,6.3305984679074e-05,7.055715734449741e-05
1997-04-13,6.47647109912608e-05,6.243572931641239e-05,7.886811377888492e-05,6.513186810663818e-05,7.093824964266027e-05
1997-04-14,6.493489961223453e-05,6.221246633808519e-05,7.881608595705636e-05,6.445594459680848e-05,7.082019112547577e-05
1997-04-15,6.526590429500878e-05,6.440503359783634e-05,7.846071876893568e-05,6.485251983434637e-05,7.08722533044881e-05
1997-04-16,6.511786573470957e-05,5.9854617100452145e-05,7.878658840443364e-05,6.482053362311113e-05,7.131516267122606e-05
1997-04-17,6.473343992818847e-05,6.068077799348259e-05,7.855231688691511e-05,6.169976945646916e-05,7.068310989066795e-05
1997-04-18,6.491594635438247e-05,6.156324368866706e-05,7.863202235958155e-05,6.219791372474859e-05,7.167799835539057e-05
1997-04-19,6.513759075099657e-05,6.218764148036016e-05,7.874062387536185e-05,6.300237468748193e-05,7.143826668931652e-05
1997-04-20,6.537730940703312e-05,6.069210218351273e-05,7.797526373565233e-05,6.184150229460172e-05,7.176203323355779e-05
1997-04-21,6.667754456191055e-05,6.233452953807728e-05,7.791647156407677e-05,6.144720571166218e-05,7.319419371687452e-05
1997-04-22,6.752303775736657e-05,6.282660979928245e-05,7.726196178947653e-05,6.0184272441698994e-05,7.417200629089571e-05
1997-04-23,6.781522971133214e-05,6.106267842054258e-05,7.697325881661499e-05,6.20696727764436e-05,7.414531674099223e-05
1997-04-24,6.93174597927726e-05,5.964047311168841e-05,7.655001616235779e-05,6.261155749487379e-05,7.469553080086122e-05
1997-04-25,6.907773175557352e-05,6.194791952163214e-05,7.625220747398131e-05,6.375306546102522e-05,7.474994854184125e-05
1997-04-26,6.943670118486622e-05,6.250436568544515e-05,7.595378724745139e-05,6.44540381855574e-05,7.457448448944248e-05
1997-04-27,6.973303167256972e-05,6.348693955193774e-05,7.569941635154898e-05,6.498438760749181e-05,7.505009505570648e-05
1997-04-28,7.065884595780503e-05,6.391621561663285e-05,7.479020754508348e-05,6.451370827686986e-05,7.439646275719802e-05
1997-04-29,6.873539948237806e-05,6.494631312059518e-05,7.455669050115965e-05,6.406427928906666e-05,7.42805154319015e-05
1997-04-30,6.849428221467058e-05,6.572080828837201e-05,7.473810175873119e-05,6.395550310545062e-05,7.47507614915488e-05
1997-05-01,6.908426752683106e-05,6.649244447354263e-05,7.522034892426532e-05,6.493197370138759e-05,7.615502597246859e-05
1997-05-02,6.909240769981118e-05,6.701815079424023e-05,7.528804217882268e-05,6.554684561010937e-05,7.603730628225058e-05
1997-05-03,6.9268539749201e-05,6.678830747008924e-05,7.53651063172267e-05,6.540282726774649e-05,7.598557562826791e-05
1997-05-04,6.983796575288359e-05,6.843718333260362e-05,7.626861959231235e-05,6.601426008123745e-05,7.538445814203598e-05
1997-05-05,6.922640160000881e-05,6.751366913726464e-05,7.619404379388683e-05,6.671268089220028e-05,7.517320920924497e-05
1997-05-06,6.813132343452821e-05,6.575992384383333e-05,7.498150261886494e-05,6.78338827935221e-05,7.583492478491216e-05
1997-05-07,6.738142448159401e-05,6.767592225975783e-05,7.498670598038437e-05,6.769688909691318e-05,7.678850534875714e-05
1997-05-08,6.692711518629935e-05,6.795878665122324e-05,7.443847783927815e-05,6.739143960876604e-05,7.746226178984017e-05
1997-05-09,6.651833519621952e-05,6.590705071918279e-05,7.426683874922624e-05,6.861904219235271e-05,7.862811121572832e-05
1997-05-10,6.630650518624215e-05,6.588348540192968e-05,7.447914862979133e-05,6.906124404304492e-05,7.837457315629237e-05
1997-05-11,6.606040411538672e-05,6.599590914069253e-05,7.443878314150609e-05,6.776718703505047e-05,7.61838406355686e-05
1997-05-12,6.633012951340334e-05,6.639901623262112e-05,7.470870335901658e-05,6.756856823275648e-05,7.65124397155148e-05
1997-05-13,6.8674976371641e-05,6.673865665240974e-05,7.47300870680423e-05,6.635492539786014e-05,7.667742822126122e-05
1997-05-14,6.8580965240983e-05,6.644157333957068e-05,7.440326342944559e-05,6.725505978621982e-05,7.650243896129005e-05
1997-05-15,6.716414244545277e-05,6.549802754274303e-05,7.484380143307767e-05,6.87764555089565e-05,7.61406893787786e-05
1997-05-16,6.756625367376756e-05,6.682442959404788e-05,7.431873493768393e-05,6.812734317418467e-05,7.738517829380953e-05
1997-05-17,6.778824021114183e-05,6.819817884795576e-05,7.407008067450427e-05,6.641319550704239e-05,7.721983178021752e-05
1997-05-18,6.806516222179759e-05,6.811602119061178e-05,7.383938074734253e-05,6.47832758167155e-05,7.760601800099742e-05
1997-05-19,6.851048520450931e-05,6.807039995559983e-05,7.366033676392547e-05,6.38402601453869e-05,7.833887673491802e-05
1997-05-20,6.9003182793681e-05,6.587468158714138e-05,7.367318189399619e-05,6.489012281662987e-05,7.863319217693565e-05
1997-05-21,6.808431510552104e-05,6.401475059769623e-05,7.378600428320503e-05,6.57455168759924e-05,8.049890617534139e-05
1997-05-22,6.864454314792212e-05,6.40421212125819e-05,7.306582678223705e-05,6.628034655031811e-05,8.063283860182402e-05
1997-05-23,6.880434831280091e-05,6.592540768068922e-05,7.31212529694325e-05,6.461384202616216e-05,8.019984024176807e-05
1997-05-24,7.118326888444493e-05,6.861222713006043e-05,7.24674962389038e-05,6.44926054433892e-05,8.027771747087797e-05
1997-05-25,6.978453881978375e-05,6.930894827794631e-05,7.261308026440538e-05,6.445578643954342e-05,7.926044540851329e-05
1997-05-26,6.979644541105223e-05,6.998776471744961e-05,7.309725568083181e-05,6.461182592354398e-05,7.927090856574281e-05
1997-05-27,6.802369050040724e-05,7.064689730151841e-05,7.324953502507725e-05,6.565676684844313e-05,7.847594911525313e-05
1997-05-28,6.812495578656375e-05,7.197780370238327e-05,7.296938626133453e-05,6.592981753428262e-05,7.753675426291906e-05
1997-05-29,6.824389080839488e-05,7.044785162246825e-05,7.275959646357855e-05,6.660959002169342e-05,7.725473824327089e-05
1997-05-30,6.985004138693185e-05,7.139510981724051e-05,7.201339975448917e-05,6.646259216114281e-05,7.836578083830759e-05
1997-05-31,7.065626525615265e-05,7.082801901292513e-05,7.151502968039125e-05,6.548174478426816e-05,7.691556436806302e-05
1997-06-01,7.057820640410384e-05,7.00660610477577e-05,7.048857589597723e-05,6.777244062305954e-05,7.7309826574945e-05
